1.9540561437606812,1.9400110028006814,2.0328081789470853,1.9133728761826791,1.9117264209724054,1.8640284386335635,1.8391239222933033,1.8287048381818851,1.786403179536631,1.7630585003030168,1.7557335510849952,1.7247180715203285,1.6879871729016305,1.6712801083922386,1.6463878378272057,1.6241876366734505,1.5969088193774224,1.578440943658352,1.5954230833053589,1.5873984664678573,1.6043446499109268,1.5904380625486374,1.578916509747505,1.6016589885950088,1.5880480855703354,1.6372106301784515,1.6560193651914596,1.6830639106035232,1.652952943444252,1.6485489422082902,1.6091044920682906,1.6192840242385864,1.5884913802146912,1.570768778324127,1.566924710869789,1.5399714010953902,1.5291121125221252,1.475974833369255,1.4907900255918503,1.504947956800461,1.4961051857471466,1.48271375477314,1.524504355788231,1.5099263978004456,1.5245325344800948,1.505408074259758,1.4977759897708893,1.5126390117406845,1.5114190423488616,1.499915589094162,1.5025183111429214,1.5021422201395034,1.451241325736046,1.4653506124019622,1.4409371775388717,1.4229852771759033,1.4099412018060684,1.4012929224967956,1.39493421792984,1.38735524892807,1.3778693598508835,1.3730742472410202,1.3771738058328629,1.3521591663360595,1.3455590403079987,1.3600205159187317,1.3862747293710709,1.3813203644752503,1.3715903466939927,1.3631300187110902,1.3528997027873992,1.3327682954072952,1.3518929016590118,1.355048007965088,1.3575529724359512,1.3570007979869843,1.3416654241085053,1.3439617317914963,1.3305993032455445,1.3250448668003083,1.3376447623968124,1.367727311849594,1.3898457545042038,1.4141876125335693,1.4112905073165893,1.4149955236911773,1.4354967707395554,1.4285398298501968,1.4278032523393631,1.4217455166578292,1.4299237787723542,1.4080097079277039,1.363041045665741,1.340183516740799,1.351273986697197,1.340541256070137,1.3024927932024002,1.3128959679603576,1.337108843922615,1.3378457760810851,1.3289601999521254,1.3272641485929488,1.3682545310258865,1.3711025786399842,1.3813137888908387,1.389057464003563,1.4021223318576812,1.4085849797725678,1.3920310461521148,1.4204998862743379,1.4052517932653428,1.4040654796361922,1.3654022896289826,1.3566842222213744,1.321410782933235,1.3109885960817338,1.3144550585746766,1.2951075929403304,1.2883045363426209,1.2680631190538407,1.2641393786668778,1.2513807982206344,1.2609656751155853,1.2745926547050477,1.2809488481283189,1.3105996096134185,1.293155813217163,1.3156467753648757,1.3225202524662019,1.3082067316770554,1.3253734248876572,1.332105183005333,1.323146705031395,1.2992992186546326,1.3286682265996932,1.2856906700134276,1.289772555232048,1.269044696688652,1.2584610396623612,1.2725334179401397,1.2585212635993956,1.2634042590856551,1.2644026732444764,1.2851346814632416,1.2731565624475478,1.3024887442588806,1.319891133904457,1.3015024000406266,1.32703361928463,1.3194407260417937,1.3099128597974776,1.3129990303516388,1.31252121925354,1.2931857007741927,1.276952221393585,1.2527478367090226,1.233090245127678,1.2521953678131104,1.2282240623235703,1.2437292915582656,1.2592477017641068,1.273198499083519,1.2679126501083373,1.2657052725553513,1.2570486909151077,1.2423788017034532,1.2435948157310486,1.2485421162843704,1.2615647578239442,1.2618627852201463,1.2581288760900498,1.246186724305153,1.243938558101654,1.2518729293346404,1.2394323337078095,1.2467732369899749,1.2298417234420775,1.2346664267778396,1.2426511961221696,1.2215974301099777,1.2147522211074828,1.2244487249851226,1.22807136118412,1.2229694294929505,1.2476579183340073,1.2388635009527207,1.2556750357151032,1.2278471845388412,1.2206001794338226,1.2166451066732407,1.2330485469102859,1.2206507539749145,1.2103034281730651,1.2099455660581588,1.1974080514907837,1.208402777314186,1.203104904294014,1.2000501018762588,1.195919697880745,1.2309198564291,1.2420489442348481,1.2417736047506331,1.2410806328058244,1.2444576889276504,1.2503231251239777,1.251913259625435,1.2449577343463898,1.2590360939502716,1.241221182346344,1.2272688376903533,1.2062616419792176,1.2107074999809264,1.2136298984289169,1.2097475445270538,1.227118376493454,1.2138514447212219,1.2119481837749482,1.2152932918071746,1.2015747946500779,1.1903233033418656,1.2101047658920288,1.1954108476638794,1.2171681636571885,1.2128703027963639,1.2050950399041176,1.2041079577803613,1.198432895243168,1.1948452731966972,1.2042073974013328,1.1944473043084145,1.1934811529517173,1.1854294165968895,1.1635495778918266,1.158712087571621,1.143146641254425,1.1396713256835938,1.1351504343748093,1.1271049165725708,1.1283375698328018,1.144017007946968,1.1221830242872237,1.1626004564762116,1.1703317892551421,1.200235156416893,1.2203140223026276,1.220094745159149,1.2338216346502304,1.2412662100791931,1.2475483870506288,1.2399556106328964,1.2413912779092788,1.2114367544651032,1.201579042673111,1.1787144243717194,1.1898688632249832,1.2050527513027192,1.2221622967720032,1.2084252792596817,1.221813861131668,1.2199088847637176,1.2124092239141464,1.1991383302211762,1.1894994699954986,1.2101288378238677,1.1865579468011855,1.1910007506608964,1.1805383706092833,1.184674917459488,1.1651661151647568,1.1623049122095108,1.1820038425922395,1.183459733724594,1.201176824569702,1.1663437384366988,1.1697937363386155,1.1797404557466507,1.1737080758810043,1.1964766186475755,1.1928564751148223,1.1920699965953827,1.1743388038873672,1.18550914645195,1.1845321434736251,1.204059134721756,1.1986125469207765,1.1792010003328324,1.1820778584480285,1.1748571801185608,1.19956785261631,1.1918263936042786,1.1861944907903672,1.1875489449501038,1.1719950687885285,1.176377454996109,1.1591000920534134,1.1947990518808365,1.1966445547342301,1.1879686373472214,1.1721505475044252,1.1746846997737885,1.186938720345497,1.1955654829740525,1.1970717906951904,1.1891011810302734,1.2307865941524505,1.210251590013504,1.2117054861783982,1.223276891708374,1.222525891661644,1.209629120528698,1.2017304626107217,1.20140714854002,1.2258603110909463,1.2140063020586966,1.1949327781796455,1.1955393877625466,1.1731749805808067,1.149994584619999,1.144837221801281,1.169314826130867,1.1642638623714447,1.142368129491806,1.135453514456749,1.1413893491029738,1.1457482320070267,1.1299955648183824,1.1368671244382857,1.1696830970048904,1.1759930366277696,1.1643198359012603,1.1533707863092422,1.1597529935836792,1.1628530097007752,1.1600785410404206,1.1255331242084503,1.1409709703922273,1.1599098324775696,1.130711278319359,1.1168001759052277,1.1122435146570206,1.1303591108322144,1.12058562874794,1.1156420254707335,1.141831167936325,1.165331723690033,1.1353454953432083,1.1475749570131302,1.1611884754896165,1.1829413080215454,1.187110212445259,1.1963512599468231,1.2055135118961333,1.2134464395046234,1.1855112987756729,1.1684815239906312,1.1758087429404258,1.1509533473849296,1.1452233108878136,1.1538675025105476,1.1675281777977944,1.1509094247221947,1.159464642703533,1.1430411705374717,1.1438242343068123,1.1560562393069267,1.166016356945038,1.170508189201355,1.1831607979536056,1.1768370372056962,1.1818860697746276,1.2002359056472778,1.1903835862874985,1.1879613018035888,1.180886110663414,1.1792864006757737,1.1704820704460144,1.157278447151184,1.1363286298513413,1.125827220082283,1.1120315378904342,1.0984729892015457,1.1035369247198106,1.0953436225652695,1.1143927735090255,1.1071440130472183,1.092597371339798,1.0948605024814606,1.094992661178112,1.1259912678599358,1.1337005802989006,1.1369646534323692,1.1248911854624748,1.1327643486857415,1.1223937258124352,1.130091120302677,1.1573061671853067,1.1627437677979469,1.1726375794410706,1.129809574484825,1.1353078949451447,1.1449165773391723,1.155580763220787,1.1407995295524598,1.136505407691002,1.1282915252447128,1.1354505324363708,1.1393267744779587,1.1441177541017533,1.155924329161644,1.1442284858226777,1.121306426525116,1.1223837661743163,1.153183287382126,1.154741064310074,1.1637895303964614,1.1368211156129837,1.1373995119333267,1.1340887188911437,1.1418853241205216,1.1308932730555534,1.1550971952080726,1.1416055431962013,1.1155319026112556,1.1201518347859383,1.1249691715836525,1.1487864962220191,1.1384598025679589,1.1347895792126657,1.1082333198189736,1.1209400027990342,1.094774227142334,1.103231628537178,1.1206946349143982,1.1277203786373138,1.1235314905643463,1.101749169230461,1.0828799211978912,1.0808215963840484,1.095221146941185,1.1005095499753952,1.1113578981161119,1.1102198547124862,1.1029904800653458,1.0942841070890426,1.0827317637205125,1.0781882387399673,1.098261445760727,1.1049264216423034,1.1143968176841736,1.1103129833936691,1.1208555853366853,1.1291109001636506,1.1137536662817,1.1435351866483687,1.1595022982358933,1.1797866821289062,1.1825858467817307,1.1705304419994353,1.155540291070938,1.1496170574426652,1.1339284294843675,1.135038838684559,1.1593560829758645,1.1362823823094368,1.120709739625454,1.1105228635668754,1.124730944931507,1.1216891649365426,1.1250947454571725,1.1221176186203956,1.138163618147373,1.1373591780662538,1.1418801230192184,1.1330360966920852,1.134692088365555,1.136453191637993,1.124867068529129,1.1395077401399611,1.1346027344465255,1.1288827222585678,1.1152411216497422,1.1108485662937164,1.0993939846754075,1.0985018688440322,1.0887294870615005,1.073311350941658,1.0705164140462875,1.054258818626404,1.0557755810022353,1.0566645872592926,1.0756991785764694,1.0814112269878386,1.0680556780099868,1.070916759967804,1.0785104358196258,1.087752214074135,1.0920615994930267,1.0827095329761505,1.0877385801076889,1.0830209374427795,1.0706288689374923,1.075506684780121,1.0971934658288955,1.1066097033023834,1.1183749091625215,1.1165645903348922,1.0956596893072128,1.1099876189231872,1.1332542878389358,1.1331826478242875,1.12175856590271,1.1244469666481018,1.1057246059179306,1.099912536740303,1.0968249666690826,1.0959346824884415,1.1000095009803772,1.1207586336135864,1.112355061173439,1.1341891503334045,1.1438932019472121,1.1210825556516648,1.138134724497795,1.1368155896663665,1.1326551818847657,1.1432381838560104,1.1623597675561905,1.133802763223648,1.1226718723773956,1.1134156507253647,1.1111124438047408,1.1276719433069229,1.1104286593198776,1.0957137107849122,1.107368795275688,1.0939421397447586,1.0800600743293762,1.086447487473488,1.070966711640358,1.0754196959733964,1.0712267774343491,1.0519137489795685,1.0508504170179367,1.072455860376358,1.0694985526800156,1.075119924545288,1.087384022474289,1.0854712641239166,1.1041021519899368,1.1079047805070876,1.1205030941963197,1.1035055285692215,1.1023043352365494,1.0918275344371795,1.085667382478714,1.0937587195634841,1.0878946673870087,1.0989029788970948,1.085719284415245,1.0636579394340515,1.0367127639055251,1.0540165746212005,1.051003841161728,1.0480739414691924,1.0500617301464081,1.0675982522964478,1.063603720664978,1.0669665682315825,1.0684946271777154,1.0980515947937965,1.1118842712044716,1.1205568012595177,1.1344997456669808,1.124102575778961,1.1305893081426621,1.1276635861396789,1.1232141375541687,1.113055711388588,1.1199979695677758,1.1105241546034812,1.1118587037920953,1.1142203000187874,1.1009387829899788,1.1127177214622497,1.099088044166565,1.0832180655002595,1.0885115110874175,1.0846152251958847,1.0837128034234047,1.0817311576008797,1.0859861752390862,1.0840867826342582,1.0918237981200218,1.1064323815703392,1.1142338392138482,1.1196732810139656,1.118952532708645,1.1150529447197914,1.1025635480880738,1.0856182229518891,1.0876618701219558,1.084010124206543,1.0896783882379533,1.0656639152765275,1.059618089199066,1.0388248896598815,1.0410879528522492,1.036461221575737,1.0602674102783203,1.0758181077241897,1.0717656546831131,1.0668977868556977,1.0589499127864839,1.0734920907020569,1.0599982580542564,1.083434815108776,1.0824223926663399,1.0898426541686057,1.0744927981495858,1.079434429705143,1.0780779287219047,1.1128243705630303,1.12717596501112,1.1229489359259606,1.12914690554142,1.0971560609340667,1.0748606324195862,1.0700011867284775,1.0689867013692855,1.0670182514190674,1.05919406414032,1.029877747297287,1.017242602109909,1.0058524304628371,1.0036089318990706,1.0117158746719361,1.0316698384284972,1.0427220648527145,1.0400595152378083,1.025774480700493,1.0193865668773652,1.0204689300060272,1.0204385393857955,1.0272908562421799,1.0344385176897049,1.0418776428699494,1.0463350147008896,1.0379828059673308,1.0429342025518418,1.0355304336547853,1.0500163072347641,1.0379680645465852,1.0390160703659057,1.0364097982645035,1.035513455271721,1.0504936736822128,1.0388980382680892,1.059684699177742,1.074901574254036,1.0890666544437408,1.0919112545251846,1.119458508491516,1.1170446556806564,1.1373963612318039,1.121901183128357,1.110702663064003,1.1247837668657303,1.0928784602880477,1.063983634710312,1.0641798317432403,1.059732010960579,1.0390715575218201,1.0307529133558273,1.0047019118070601,1.0217879354953765,1.008141667842865,0.9996675390005112,0.9988980084657669,1.01485111951828,1.0040633857250214,0.9972262352705001,1.0028202360868455,1.014091505408287,1.0164013481140137,1.0049397897720338,1.0213564664125443,1.0223617202043533,1.0352291923761368,1.0319975531101226,1.03754130423069,1.0599587148427962,1.065725166797638,1.0737028741836547,1.0929838478565217,1.1076856702566147,1.0945322573184968,1.0961522567272186,1.0811778742074967,1.0887722069025039,1.0887765073776245,1.0712069535255433,1.0750323301553726,1.0739120692014694,1.0590654718875885,1.0434619289636613,1.0686632490158081,1.0746648359298705,1.0922651320695878,1.097055598795414,1.1029019019007682,1.123579595386982,1.1088965007662772,1.0866145959496498,1.0961883023381234,1.113318473994732,1.1073951354622842,1.1026894816756247,1.1015396586060524,1.0998952448368073,1.0928931379318236,1.0619957375526428,1.053805313706398,1.0633567279577256,1.0437816148996353,1.0200420007109643,1.0123405686020852,1.0178117975592613,1.0207558023929595,1.0111973971128463,0.9897703915834427,0.995139263868332,0.9999172133207321,0.9990457302331924,1.0209584194421768,1.0460502633452415,1.0495283326506615,1.035740082859993,1.0302856537699698,1.0327834340929984,1.0621034875512123,1.0668418577313423,1.0857497504353524,1.0999504914879799,1.0838894835114479,1.0669974461197853,1.060457482635975,1.0523905682563781,1.0655703693628311,1.0623652189970016,1.0521844136714935,1.0477783572673798,1.0330546110868455,1.0241501849889756,1.0486065971851348,1.058517001271248,1.057693069577217,1.0528040954470634,1.0607194009423255,1.0670127937197684,1.0592866176366806,1.0769688427448272,1.0699405312538146,1.0718772327899933,1.0429967433214187,1.0541674828529357,1.06329327583313,1.0854090586304665,1.0654810807108879,1.0737472638487815,1.0772597891092301,1.0645241230726241,1.0761775916814804,1.0678063637018205,1.0615077370405197,1.05670443713665,1.0466202467679977,1.0573021924495698,1.0495752203464508,1.0348104417324067,1.0468302500247955,1.0295128548145294,1.0226976454257966,1.0167333328723906,1.0392955833673476,1.029296757876873,1.0348312518000602,1.011937599480152,1.0239010414481162,1.0286595645546912,1.010756923854351,1.0378840509057046,1.05678214520216,1.0622612431645393,1.0603276589512824,1.0685152608156203,1.0609596687555314,1.0658561551570893,1.0640546846389771,1.059634394645691,1.0781989645957948,1.0885424011945724,1.0487838721275329,1.0666238301992417,1.0499121564626694,1.0461957037448884,1.0432080978155136,1.0471701788902283,1.0423404777050018,1.0453297090530396,1.0316927671432494,0.9937029832601547,1.0075622665882111,0.9941573429107666,0.9945117843151092,0.9881799536943435,0.9755240511894226,0.9732287776470184,0.9949219912290573,0.9994671094417572,1.0001090109348296,1.0229627096652985,1.0373642593622208,1.0213499402999877,1.0268711721897126,1.0367738783359528,1.0648089587688445,1.0611832642555237,1.0496926653385161,1.0459962165355683,1.0582026046514512,1.0470544019341468,1.0647544094920158,1.0940360936522484,1.1002918854355812,1.0760979780554771,1.0723681250214576,1.0715061011910438,1.0566747024655343,1.042502135336399,1.0529925605654717,1.0468033796548843,1.0139497077465058,0.9894309812784194,0.9826466009020806,0.9965651205182076,0.9902450653910637,0.9838369509577751,1.0033950790762902,1.009759975373745,0.9912924668192864,0.9893441817164421,1.0207389762997627,1.0240053433179854,1.0380594632029534,1.0633617696166038,1.0491042104363442,1.059536574780941,1.0340569487214089,1.0293021795153618,1.0264576295018195,1.0297255596518518,1.0017962113022805,1.0107948982715607,1.0080582654476167,0.9947474122047424,1.0316795313358307,1.041068615913391,1.0494205820560456,1.0450453186035156,1.0481674045324325,1.0582190108299256,1.0691380453109742,1.074059226512909,1.0818200546503067,1.0871809935569763,1.067806287407875,1.057310482263565,1.0446022111177444,1.0486096930503845,1.085272862315178,1.0867967998981476,1.0708274108171463,1.056378419995308,1.0557293605804443,1.0405240029096603,1.0529117918014526,1.0428617504239082,1.051503382027149,1.045078897178173,1.014087449014187,1.0011362364888192,1.0232106509804726,1.0441520366072654,1.030188960134983,1.0307566246390343,1.0094103869795799,1.0113354241847992,1.0211982917785645,1.0240277856588365,1.0109530490636827,1.011000993847847,0.9929648518562317,0.9770359826087952,0.9839024358987808,0.9678531849384308,0.9833837652206421,0.9798390007019043,0.9772420251369476,0.9739576292037964,0.9814786332845687,0.9842789903283119,0.9819016674160957,0.9860644838213921,0.9809581676125526,0.9949269995093346,0.9902154371142388,0.9996715596318245,0.9884296289086342,1.0090778878331184,1.0034659770131111,0.9990063562989235,0.991823393702507,0.9908425551652909,1.0006310665607452,0.9868424114584923,0.9769349399209023,0.9844360312819481,0.9931303265690804,0.9860804054141045,0.987247440814972,0.9962863609194755,1.0123905366659165,1.021522855758667,1.0103622376918793,1.0251802322268486,1.0322016176581383,1.0445721581578256,1.0638135716319084,1.0546506330370904,1.077834460735321,1.070046352148056,1.0696716219186784,1.0492114740610123,1.0486965996026993,1.065465955734253,1.0672776824235917,1.0611977225542069,1.034309185743332,1.0498801988363267,1.0241078788042068,1.0258749479055405,1.0326777684688568,1.0402279382944106,1.033992994427681,1.0114549070596695,1.002147662639618,0.997228952050209,1.0095081579685212,1.013194887638092,1.021918820142746,1.029089901149273,1.0258923843502998,1.029529174864292,1.0400540557503701,1.052349181473255,1.068529477417469,1.0517447391152381,1.0456872507929802,1.0415014216303826,1.0322397807240487,1.0294982367753982,1.0342904490232467,1.042970564365387,1.0375428050756454,1.034743882417679,1.0201061743497848,1.031153869330883,1.0343650498986243,1.0326898458600045,1.0530222859978675,1.0495845237374306,1.0357961401343345,1.0253164970874786,1.0212964206933974,1.0111351388692855,1.013281027674675,1.0318552818894386,1.0367731723189353,1.0439989349246026,1.0213594976067544,1.0164182075858117,1.0310156020522117,1.0142725938558579,1.0116755205392838,1.0193766289949417,1.0221800565719605,1.0086190545558928,1.0068283349275589,0.9870662295818329,1.0049012100696564
