49.14123521615957,"[71.19789814 69.53383165 67.57234706 63.21610572 60.68899464 55.99941055
 49.05411837 33.44545373 19.4964082   1.20778413]"

45.41218059947329,"[66.84848425 65.86447191 61.4914433  59.74404019 53.96230217 47.82668808
 41.06633009 34.7084969  17.31700062  5.29254849]"

48.444181545816555,"[71.29629534 67.83186328 66.94863963 62.31156404 59.29112429 53.93976941
 48.9846486  35.63409242 17.96735969  0.23645878]"

45.4927547891878,"[67.17447803 65.24198507 62.2603464  58.08438417 54.69629555 47.44665935
 41.54176087 34.72624213 17.81934534  5.93605098]"

48.73868371485279,"[71.94541812 69.59932238 67.04058888 62.94738853 58.45634305 53.35239729
 48.63561376 37.55261048 15.14524664  2.71190802]"

45.803568793913044,"[67.0327465  65.11620332 62.23316438 58.73603501 55.39811061 48.38778322
 41.65177684 34.4242894  18.89586833  6.15971033]"

48.33528491298262,"[71.73466055 68.87369106 66.95115311 63.4584407  58.05111225 53.00543589
 46.66989474 35.99361456 18.14399729  0.47084898]"

45.16825012678878,"[66.81852041 65.49151956 61.7506692  58.0585656  53.21385355 47.89637
 40.54818764 33.67459695 18.26434313  5.96587523]"

49.76994341678686,"[73.11902908 70.67211239 68.6482896  66.32715955 59.97071193 54.76589198
 47.93026683 38.50370592 16.32935413  1.43291276]"

46.25196136674239,"[69.00630523 67.28539435 63.40639715 59.47745081 54.12857204 48.6422491
 41.43201042 35.01400476 18.2552226   5.87200721]"

48.90791476215917,"[72.49183075 69.11818386 67.21709632 64.12992404 58.98008275 53.04111479
 46.63095273 36.94419955 19.45056385  1.07519897]"

45.380282257298504,"[66.58418535 64.83836977 62.01692238 58.36850151 55.32358287 47.47686905
 40.60040326 33.8811934  18.21827566  6.49451933]"

48.90791476215917,"[72.49183075 69.11818386 67.21709632 64.12992404 58.98008275 53.04111479
 46.63095273 36.94419955 19.45056385  1.07519897]"

45.380282257298504,"[66.58418535 64.83836977 62.01692238 58.36850151 55.32358287 47.47686905
 40.60040326 33.8811934  18.21827566  6.49451933]"

49.77725720565061,"[72.3624741  68.85776211 65.90970543 62.45086517 59.52986088 55.34289675
 49.77144684 38.821399   20.3164091   4.40975267]"

46.65571936179883,"[66.84603438 66.20116309 63.54030194 60.44928116 56.07573945 49.89597726
 41.63989332 34.34029977 20.81917541  6.74932784]"

49.03991184991256,"[70.67149421 68.3660304  65.75835035 63.90191476 60.07888043 56.78957466
 46.67721657 34.99367046 19.31502316  3.8469635 ]"

44.72684437644246,"[64.84595049 64.22691064 60.48734043 57.89138956 53.80294349 48.14788736
 39.90779142 33.39712375 20.02530602  4.53580059]"

49.14123521615957,"[71.19789814 69.53383165 67.57234706 63.21610572 60.68899464 55.99941055
 49.05411837 33.44545373 19.4964082   1.20778413]"

45.41218059947329,"[66.84848425 65.86447191 61.4914433  59.74404019 53.96230217 47.82668808
 41.06633009 34.7084969  17.31700062  5.29254849]"

25.804028458181115,"[44.56159358 41.87886306 39.85476348 37.68022062 33.77314818 27.9800509
 21.00956654  9.27053007  1.79320517  0.23834298]"

29.581511762822107,"[48.82393748 47.4319703  46.0067316  44.03197739 40.04913559 31.4355542
 21.11412355 13.2570266   3.59616352  0.06849742]"

0.19124365484933653,"[0.93510999 0.52244324 0.28219512 0.10573913 0.04908104 0.01261273
 0.00420424 0.00105106 0.         0.        ]"

10.712943179456627,"[2.65401071e+01 2.31019851e+01 1.95706048e+01 1.65621855e+01
 1.23220312e+01 6.14634515e+00 2.39401989e+00 4.73010371e-01
 1.70538989e-02 2.08881648e-03]"

0.1990718401732821,"[0.9025048  0.57783986 0.28543579 0.11207434 0.05641756 0.04150116
 0.01494489 0.         0.         0.        ]"

13.014023071899311,"[3.18032037e+01 2.82038984e+01 2.41571169e+01 1.87856629e+01
 1.44681380e+01 9.07276626e+00 3.08398017e+00 5.45114847e-01
 1.89040112e-02 1.44540001e-03]"

22.338706318587448,"[37.65003713 35.49088698 33.34942517 30.95642385 28.03705234 24.14037961
 19.37287161 11.56352365  2.76134837  0.06511448]"

23.649240898286138,"[40.3050149  39.35580213 38.18919523 36.18801259 31.89546407 22.68482752
 15.47084152  9.96985153  2.373873    0.0595265 ]"

0.07046397192718536,"[0.1935103  0.17156442 0.17112005 0.11832631 0.01687669 0.01687669
 0.01636527 0.         0.         0.        ]"

0.06156264161981051,"[0.24021231 0.1202003  0.1202003  0.090009   0.0450045  0.
 0.         0.         0.         0.        ]"

22.766051631317808,"[40.43794024 38.00632353 35.13839693 31.97033742 26.93352761 22.14441646
 16.5838204  11.25699459  4.95348987  0.23526926]"

23.55777776298195,"[39.04968338 37.82503722 35.27722686 31.9826199  28.26502947 23.12657425
 18.6471644  13.08491716  7.09681666  1.22270835]"

7.562519522671656e-05,"[0.00016791 0.00011767 0.00011767 0.00011767 0.00011767 0.00011767
 0.         0.         0.         0.        ]"

0.0032858181719715774,"[0.00449433 0.00438433 0.0043347  0.00392896 0.00392896 0.00392896
 0.00392896 0.00392896 0.         0.        ]"

